name,path,P0,Delta_P,T,tr,run_time,spinup_time,output_dt,cycles,nested,sawtooth,inv_sawtooth,tc,t_som,som_mag,Delta_v,notes
Yellowstone_Run182,Runs/run182,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Inner CR etas 1,2 = 1.2616E17, 6.308E16 Pa*s, outer CR etas 1,2 = 1.2616E17, 1.2616E16 Pa*s. Identical to run180_run2 otherwise",,,,
Yellowstone_Run181_run2,Runs/run181_run2,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,5.65036275729382,0,0,11.5972231914572,Refined CR (10 km). Identical to run181 otherwise
Yellowstone_Run181_run3,Runs/run181_run3,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,5.65036275729382,0,0,11.5972231914572,Refined CR (5 km). Identical to run181 otherwise
Yellowstone_Run183,Runs/run183,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.22391256839047,0,0,23.6831148886218,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=1.2616E17 Pa*s, eta_CR,2=6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (10 km)"
Yellowstone_Run183_run2,Runs/run183_run2,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.92605396339316,0,0,30.7855692817294,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=1.2616E17 Pa*s, eta_CR,2=6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run184,Runs/run184,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,6.25384587588635,0,0,22.3978481592763,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 1.2616E17, eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run185,Runs/run185,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,5.95992855450734,0,0,46.2918373824888,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run186,Runs/run186,100000,23000,10.0,0.5,638.0,500,0.1,3,0,0,1,3.11073468912891,0,0,26.3529758634506,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=4.928E18 Pa*s, eta_CR,2=2.464E17 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run187,Runs/run187,100000,23000,10.0,1.0,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=4.928E18 Pa*s, eta_CR,2=4.928E17 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)",,,,
Yellowstone_Run188,Runs/run188,100000,23000,10.0,5.0,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=4.928E18 Pa*s, eta_CR,2=2.464E18 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)",,,,
Yellowstone_Run189,Runs/run189,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,4.6833247834954,0,0.333393175737525,62.4121394759653,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=6.308E16Pa*s, eta_CR,2=6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run190,Runs/run190,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=1.2616E16Pa*s, eta_CR,2=6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)",0,0.831800467193653,114.071248247257,
Yellowstone_Run191,Runs/run191,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.99889124008641,0,0,35.5536820126918,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 6.308E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run192,Runs/run192,100000,13000,10.0,0.05,638.0,500,0.1,3,0,0,1,4.48414718324467,0,0.549603018035148,36.4838460316284,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  MAxwell rheology. eta_CR=6.308E16 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run193,Runs/run193,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.50455468569525,0,0.375242128879862,33.412797787667,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run194,Runs/run194,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,4.54658405645706,0,0.613965296497722,33.9962403919396,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run195,Runs/run195,100000,23000,10.0,0.001,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 1.2616E16 eta_2 = 1.2616E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)",,,,
Yellowstone_Run191_run2,Runs/run191_run2,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 6.308E16 eta_2 = 6.308E15 Pa*2. Identical to run191 but with finer mesh and asthenosphere",,,,
Yellowstone_Run181_run4,Runs/run181_run4,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,5.85654963502128,0,0,39.7741638589354,"Finer mesh, identical to run181_run3 otherwise"
Yellowstone_Run196,Runs/run196,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.88203735288696,0,0,36.4193004035585,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 3.154E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run197,Runs/run197,100000,23000,10.0,0.0025,638.0,500,0.1,3,0,0,1,5.99149344626547,0,0,35.9662607716777,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 6.308E16 eta_2 = 3.154E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run198,Runs/run198,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 1.2616E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)",,,,
Yellowstone_Run196_run2,Runs/run196_run2,100000,34000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.88203735288696,0,0,36.4193004035585,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 3.154E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run199,Runs/run199,100000,34000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.88203735288696,0,0,36.4193004035585,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities in inner CR, Maxwell outer. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run192_run2,Runs/run192_run2,100000,23000,10.0,0.05,638.0,500,0.1,3,0,0,1,4.48414718324467,0,0.539663495891446,65.1028534823695,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  MAxwell rheology. eta_CR=6.308E16 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km)"
Yellowstone_Run193_run2,Runs/run193_run2,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.50455468569525,0,0.41352935647661,51.5785244664619,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km)"
Yellowstone_Run200,Runs/run200,100000,34000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.88203735288696,0,0,36.4193004035585,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 3.154E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run196_run2 but with UNSMOOTHED P(t)"
Yellowstone_Run200_run2,Runs/run200_run2,100000,34000,10.0,0.005,638.0,500,0.1,3,0,0,1,5.88203735288696,0,0,36.4193004035585,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 3.154E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run196_run2 but with 1 yr window, 0.5 yr step smoothing"
Yellowstone_Run181_run5,Runs/run181_run5,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Refined CR (5 km). Identical to run181 otherwise, UC height = 10 km",,,,
Yellowstone_Run181_run6,Runs/run181_run6,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Refined CR (5 km). Identical to run181 otherwise, Quad basis order 1 throughout model",,,,
Yellowstone_Run181_run7,Runs/run181_run7,100000,15000,10.0,0.01,638.0,500,0.1,3,0,0,1,Source x dim = 13 km. Identical to run181_run3 otherwise,,,,
Yellowstone_Run201,Runs/run201,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.50455468569525,0,0,96.8695217943561,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t)"
Yellowstone_Run201_run2,Runs/run201_run2,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.50455468569525,0,0,80.6796377159972,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with 0.5 yr dt, 1 yr window smoothed P(t)"
Yellowstone_Run192_run3,Runs/run192_run3,100000,23000,10.0,0.05,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. eta_CR=6.308E16 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km), UNSMOOTHED P(t)! Identical to run192_run2 otherwise",,,,
Yellowstone_Run194_run2,Runs/run194_run2,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 6.308E15 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). UNSMOOTHED P(t)! Identical to run194 otherwise.",,,,
Yellowstone_Run202,Runs/run202,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.44786333006229,0,0.27032965169414,187.80182683022,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Second lower source, ½ volume main source, P(t) scaled by negative constant from main P(t). Identical to run201 otherwise"
Yellowstone_Run201_run3,Runs/run201_run3,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). UC height = 10 km, not 5 km! Identical to run201 otherwise.",0,0,97.3648400875078,
Yellowstone_Run185_run2,Runs/run185_run2,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,5.95992855450734,0,27.6447328717385,105.274634239633,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Courser mesh, CR refined (5 km). UNSMOOTHED P(t)"
Yellowstone_Run184_run2,Runs/run184_run2,100000,15000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 1.2616E17, eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). UNSMOOTHED P(t)",,,,
Yellowstone_Run196_run3,Runs/run196_run3,100000,23000,10.0,0.005,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Burgers rheology with two viscosities. Inner eta_CR,1=1.2616E17 Pa*s, eta_CR,2=1.2616E16 Pa*s. Outer CR eta_1 = 3.154E16 eta_2 = 6.308E15 Pa*2. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). UNSMOOTHED P(t)!",,,,
Yellowstone_Run203,Runs/run203,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.28268852486857,0,15.7177943373315,108.909677524112,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Second lower source, 1.85x volume of main source, P(t) scaled by negative constant -fM = -1/R_obs. Identical to run201 otherwise"
Yellowstone_Run204,Runs/run204,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,4.44786333006229,0,0,114.65131387879,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Second lower source, ½ volume of main source, P(t) scaled by negative constant -fM = -1/R_obs. Identical to run201 otherwise"
Yellowstone_Run205,Runs/run205,100000,23000,10.0,0.05,638.0,500,0.1,3,0,0,1,4.81384709350035,0,0,156.407412867802,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. eta_CR = 6.308E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). ISecond lower source, ½ volume of main source, P(t) scaled by negative constant -fM = -0.5. Identical to run201 otherwise"
Yellowstone_Run206,Runs/run206,100000,23000,10.0,1.0,638.0,500,0.1,3,0,0,1,5787.52348842499,0,0,36.2014145050264,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No CR! Source in layered domain."
Yellowstone_Run207,Runs/run207,100000,23000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,43.6478506667258,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No CR! Elastic half space",
Yellowstone_Run208,Runs/run208,100000,23000,10.0,0.05,638.0,500,0.1,3,0,0,1,4.83165762793086,0,0,115.193552968196,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 3x volume of main source, under the CR shifted under the outer group stations, P(t) scaled by negative constant -fM = -0.2. "
Yellowstone_Run207_run2,Runs/run207_run2,100000,46000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,87.3486655451814,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No CR! Elastic half space. Like run207 but with double dP/dt",
Yellowstone_Run207_run3,Runs/run207_run3,100000,83000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,157.603485884579,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No CR! Elastic half space. Like run207 but with dP/dt = 83 kPa/yr",
Yellowstone_Run209,Runs/run209,100000,23000,10.0,0.05,638.0,500,0.1,3,0,0,1,4.92607039376611,0,0,117.706475085547,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 3x volume of main source, bottom of the CR shifted under the outer group stations, P(t) scaled by negative constant -fM = -0.2. "
Yellowstone_Run210,Runs/run210,100000,25000,10.0,0.05,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.9x volume of main source, 20 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.7",,,,
Yellowstone_Run211,Runs/run211,100000,88000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,111.60496921843,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.9x volume of main source, 25 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.7. Elastic halfspace",
Yellowstone_Run212,Runs/run212,100000,30000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,81.8107628944485,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -3.0. Elastic halfspace",
